date,open,high,low,close,volume,amount,change_pct
2025-11-03,38.57,38.99,38.51,38.81,884500,34273911.09,0.0774
2025-11-04,38.81,38.99,38.47,38.89,1005903,38974584.82,0.2061
2025-11-05,38.68,39.37,38.55,38.9,887300,34588094.0,0.0257
2025-11-06,38.91,39.2,38.77,38.9,807900,31449160.0,0.0
2025-11-07,38.61,38.79,38.31,38.35,929214,35762049.97,-1.4139
2025-11-10,38.47,40.27,38.35,39.62,2446800,96567206.0,3.3116
2025-11-11,39.62,39.72,38.9,39.19,1304700,51313024.0,-1.0853
2025-11-12,39.01,39.25,38.41,38.95,919600,35672478.0,-0.6124
2025-11-13,38.94,38.97,38.41,38.82,840700,32566790.08,-0.3338
2025-11-14,38.72,39.2,38.56,38.7,932200,36287956.0,-0.3091
2025-11-17,38.73,39.22,38.54,39.09,922700,35906576.0,1.0078
2025-11-18,39.13,39.13,38.6,38.78,809300,31454937.26,-0.793
2025-11-19,38.8,39.03,37.42,37.62,1005400,38179179.0,-2.9912
2025-11-20,37.82,38.36,37.35,37.85,820300,31074450.0,0.6114
2025-11-21,37.61,37.84,35.3,35.68,1511600,54631673.0,-5.7332
2025-11-24,35.81,36.3,35.35,36.22,1291600,46273045.0,1.5135
2025-11-25,36.23,37.6,36.22,37.2,1105900,41144902.0,2.7057
2025-11-26,37.2,37.49,36.28,36.58,847100,31179870.0,-1.6667
2025-11-27,36.56,38.08,36.5,37.4,1195300,44867820.0,2.2417
2025-11-28,37.47,37.97,37.18,37.92,897600,33768864.0,1.3904
2025-12-01,37.93,39.35,37.93,38.78,1571400,61173080.15,2.2679
2025-12-02,38.66,38.8,38.27,38.4,794700,30557176.0,-0.9799
2025-12-03,38.57,38.57,37.6,37.78,677900,25674593.0,-1.6146
2025-12-04,37.61,37.96,36.9,37.44,673982,25199729.26,-0.8999
2025-12-05,37.4,37.98,36.92,37.84,630159,23651295.97,1.0684
2025-12-08,38.0,38.98,37.7,38.71,1076935,41398770.85,2.2992
2025-12-09,38.9,39.19,38.26,38.66,665317,25767527.22,-0.1292
2025-12-10,38.66,38.69,37.8,37.91,889100,33961212.0,-1.94
2025-12-11,38.0,38.0,36.74,36.8,1032359,38434435.2,-2.928
2025-12-12,36.68,37.07,36.15,36.24,993101,36262596.94,-1.5217
2025-12-15,35.88,36.6,35.63,36.05,712500,25738257.0,-0.5243
2025-12-16,35.99,36.15,35.35,35.35,825800,29403431.0,-1.9417
2025-12-17,35.32,35.97,34.54,35.84,918413,32304570.75,1.3861
2025-12-18,35.5,36.49,35.5,36.17,934041,33756997.0,0.9208
2025-12-19,36.03,36.5,36.03,36.24,573200,20801778.0,0.1935
2025-12-22,36.24,37.09,36.24,36.63,735900,27060231.0,1.0762
2025-12-23,36.63,36.69,36.0,36.22,791700,28787744.0,-1.1193
2025-12-24,36.11,37.5,36.0,37.3,968500,35814301.0,2.9818
2025-12-25,37.12,37.45,36.87,37.17,728000,27024926.0,-0.3485
2025-12-26,37.37,37.37,36.55,36.74,944674,34915220.24,-1.1568
2025-12-29,37.3,37.3,36.5,36.8,735763,27112883.92,0.1633
2025-12-30,36.6,37.24,36.4,36.46,829500,30435148.0,-0.9239
2025-12-31,36.47,39.5,36.3,39.0,4416911,170643637.48,6.9665
