date,open,high,low,close,volume,amount,change_pct
2025-08-15,20.97,21.14,20.62,20.77,5283625,109758415.87,-1.0481
2025-08-18,20.85,21.16,20.72,20.98,5814671,121872171.0,1.0111
2025-08-19,21.08,21.38,20.9,21.08,4240129,89685483.25,0.4766
2025-08-20,20.98,21.0,20.76,20.97,2625502,54815554.12,-0.5218
2025-08-21,20.97,21.66,20.92,21.27,4573775,97395719.76,1.4306
2025-08-22,21.29,21.4,20.95,21.16,3266295,68903342.55,-0.5172
2025-08-25,21.15,21.63,21.13,21.53,5521413,118266088.25,1.7486
2025-08-26,21.52,21.83,21.31,21.51,3632562,78398537.39,-0.0929
2025-08-27,21.52,21.54,20.52,20.6,5213323,109506647.25,-4.2306
2025-08-28,20.55,20.7,19.25,19.94,8850177,175183915.11,-3.2039
2025-08-29,20.0,20.05,19.63,19.81,3561189,70529121.33,-0.652
2025-09-01,19.8,19.96,19.4,19.69,4173200,82163470.53,-0.6058
2025-09-02,19.69,19.79,19.25,19.39,2948517,57228526.66,-1.5236
2025-09-03,19.41,19.5,18.85,18.85,3679062,70239350.24,-2.7849
2025-09-04,18.95,19.35,18.71,19.09,3163191,60510188.13,1.2732
2025-09-05,19.09,19.1,18.81,19.03,3148332,59667072.44,-0.3143
2025-09-08,19.05,19.77,18.97,19.73,4112484,79927392.99,3.6784
2025-09-09,19.7,19.7,19.33,19.54,2522823,49191101.71,-0.963
2025-09-10,19.51,19.67,19.44,19.59,1604397,31407780.79,0.2559
2025-09-11,19.5,19.79,19.24,19.76,2511222,49080722.99,0.8678
2025-09-12,19.75,19.85,19.4,19.63,2797483,54890391.12,-0.6579
2025-09-15,19.59,19.59,19.31,19.44,2436367,47281677.68,-0.9679
2025-09-16,19.44,19.49,19.24,19.44,2424351,46932746.97,0.0
2025-09-17,19.44,19.48,19.2,19.3,2305894,44537998.42,-0.7202
2025-09-18,19.33,19.36,18.82,18.89,3238971,61668423.13,-2.1244
2025-09-19,18.89,19.04,18.66,18.95,2117370,39901926.87,0.3176
2025-09-22,18.95,19.06,18.85,18.96,1261840,23888911.11,0.0528
2025-09-23,19.0,19.03,18.28,18.65,2599680,48233966.11,-1.635
2025-09-24,18.6,18.86,18.55,18.86,1512340,28367786.49,1.126
2025-09-25,18.81,19.09,18.76,18.86,1508247,28598802.78,0.0
2025-09-26,18.77,18.9,18.61,18.81,1594591,29903535.2,-0.2651
2025-09-29,18.85,18.97,18.5,18.94,1540267,28993225.83,0.6911
2025-09-30,18.96,19.05,18.8,19.03,1108026,21034292.3,0.4752
2025-10-09,19.03,19.04,18.79,18.92,1683606,31731165.64,-0.578
2025-10-10,18.86,19.16,18.81,19.12,1855931,35264227.75,1.0571
2025-10-13,18.5,19.04,18.4,18.96,2142268,40181389.93,-0.8368
2025-10-14,18.99,19.18,18.95,19.01,1973291,37610883.15,0.2637
2025-10-15,19.0,19.3,18.92,19.2,1853055,35515395.41,0.9995
2025-10-16,19.18,19.39,19.12,19.38,2301545,44389957.63,0.9375
2025-10-17,19.39,19.95,19.25,19.6,4399807,86007610.15,1.1352
2025-10-20,19.6,19.72,19.3,19.47,3061378,59682785.69,-0.6633
2025-10-21,19.47,19.77,19.38,19.64,2229379,43596109.16,0.8731
2025-10-22,19.59,19.77,19.51,19.64,1661629,32601894.8,0.0
2025-10-23,19.52,19.64,19.34,19.58,1534541,29881286.3,-0.3055
2025-10-24,19.57,19.98,19.46,19.71,4377542,86373003.79,0.6639
2025-10-27,19.71,19.85,19.41,19.56,3665717,71861776.58,-0.761
2025-10-28,19.52,19.56,19.38,19.43,2356215,45847067.12,-0.6646
2025-10-29,19.44,19.51,19.14,19.3,1711688,33050006.77,-0.6691
2025-10-30,19.31,19.49,19.21,19.21,1429793,27666434.99,-0.4663
2025-10-31,19.1,19.25,18.77,19.23,1956003,37406195.9,0.1041
2025-11-03,19.26,19.33,19.06,19.16,1771760,33937228.8,-0.364
2025-11-04,19.15,19.28,18.82,18.99,3709570,70517105.74,-0.8873
2025-11-05,18.79,19.09,18.56,18.78,3517191,66319955.81,-1.1058
2025-11-06,18.76,18.9,18.65,18.8,2203839,41395291.03,0.1065
2025-11-07,18.77,19.07,18.77,19.0,2413367,45691555.98,1.0638
2025-11-10,19.01,19.21,19.0,19.21,2213940,42366913.02,1.1053
2025-11-11,19.2,19.4,19.05,19.38,2002878,38590148.37,0.885
2025-11-12,19.35,20.07,19.21,20.02,7069104,139839680.34,3.3024
2025-11-13,19.89,20.87,19.8,20.47,9268641,189221116.05,2.2478
2025-11-14,20.33,20.52,20.13,20.2,4694157,95310885.53,-1.319
2025-11-17,20.18,20.2,19.81,19.86,3308102,65930580.31,-1.6832
2025-11-18,19.83,19.98,19.54,19.62,1773135,34921952.02,-1.2085
2025-11-19,19.67,20.18,19.23,19.38,4040405,79249464.42,-1.2232
2025-11-20,19.58,19.96,19.07,19.2,3667487,71311569.68,-0.9288
2025-11-21,19.13,19.24,18.5,18.5,3437322,64471840.08,-3.6458
2025-11-24,18.85,19.12,18.62,18.85,2335539,44136645.66,1.8919
2025-11-25,19.1,19.34,18.85,19.06,1964873,37647209.71,1.1141
2025-11-26,19.01,19.31,18.88,18.92,2465328,47126664.06,-0.7345
2025-11-27,18.94,19.06,18.77,18.86,1173387,22214501.2,-0.3171
2025-11-28,18.89,19.08,18.76,18.95,2117781,40082024.32,0.4772
2025-12-01,18.92,18.98,18.65,18.76,3158389,59292537.0,-1.0026
2025-12-02,18.67,18.76,18.42,18.46,2446052,45410729.66,-1.5991
2025-12-03,18.47,18.62,18.38,18.42,2054349,37915888.17,-0.2167
2025-12-04,18.42,18.49,18.11,18.25,1717547,31351131.75,-0.9229
2025-12-05,18.22,18.37,18.19,18.36,1301009,23796840.42,0.6027
2025-12-08,18.41,18.48,18.32,18.36,1152287,21191636.26,0.0
2025-12-09,18.35,18.39,18.1,18.11,2247498,40890899.89,-1.3617
2025-12-10,18.1,18.2,18.01,18.06,2148882,38860306.0,-0.2761
2025-12-11,18.05,18.07,17.79,17.82,3454136,61882232.24,-1.3289
2025-12-12,17.8,17.87,17.68,17.75,3834213,68062684.29,-0.3928
2025-12-15,17.63,17.74,17.4,17.63,2571782,45248820.76,-0.6761
2025-12-16,17.56,17.67,17.31,17.6,2185866,38196562.67,-0.1702
2025-12-17,17.59,17.72,17.39,17.69,2615325,46004160.26,0.5114
2025-12-18,17.67,17.99,17.61,17.95,2957669,52673760.02,1.4698
2025-12-19,17.9,18.25,17.83,18.1,2642924,47493772.56,0.8357
2025-12-22,18.08,18.09,17.9,17.95,1773373,31831042.51,-0.8287
2025-12-23,17.97,18.04,17.65,17.66,1628679,29017842.43,-1.6156
2025-12-24,17.65,17.84,17.65,17.81,1283254,22770391.38,0.8494
2025-12-25,17.82,17.94,17.8,17.87,1460686,26065872.93,0.3369
2025-12-26,17.87,17.91,17.76,17.77,1074608,19169902.44,-0.5596
2025-12-29,17.79,17.81,17.63,17.81,1368319,24234821.34,0.2251
2025-12-30,17.86,17.95,17.74,17.82,1756952,31365474.09,0.0561
2025-12-31,18.5,19.48,18.35,19.18,16376610,311799056.53,7.6319
