date,open,high,low,close,volume,amount,change_pct
2025-09-16,20.75,21.08,20.55,21.07,8832010,184366535.5,1.6401
2025-09-17,21.12,21.7,20.91,21.22,10384700,220771734.0,0.7119
2025-09-18,21.08,21.2,20.7,20.76,11389800,238218118.0,-2.1678
2025-09-19,20.76,21.2,20.41,20.87,9943196,206214836.48,0.5299
2025-09-22,20.43,20.68,20.3,20.39,6731200,137543673.0,-2.3
2025-09-23,20.2,20.3,19.1,19.51,9914430,194538324.8,-4.3158
2025-09-24,19.5,19.89,19.33,19.88,5884600,115982199.0,1.8965
2025-09-25,19.75,20.97,19.7,20.52,13407867,276204508.42,3.2193
2025-09-26,20.26,20.37,19.76,19.77,7043600,140822888.0,-3.655
2025-09-29,19.77,19.77,18.9,19.56,9135364,176941627.64,-1.0622
2025-09-30,19.88,20.09,19.71,19.77,5869600,116668916.0,1.0736
2025-10-09,19.79,20.57,19.62,20.18,7991500,160764702.0,2.0738
2025-10-10,20.25,20.25,19.66,19.7,6688900,132634095.0,-2.3786
2025-10-13,18.96,19.45,18.53,19.38,5980200,114739879.0,-1.6244
2025-10-14,19.43,19.62,18.98,19.06,4826498,93092100.0,-1.6512
2025-10-15,19.12,19.27,18.91,19.17,4087664,78195111.92,0.5771
2025-10-16,19.2,19.2,18.63,18.68,4919400,92585484.0,-2.5561
2025-10-17,18.77,18.82,18.14,18.14,4337900,80244682.0,-2.8908
2025-10-20,18.4,18.45,18.17,18.36,4478324,81967969.52,1.2128
2025-10-21,18.4,18.88,18.21,18.74,4813900,89476775.0,2.0697
2025-10-22,18.61,18.84,18.54,18.63,3674169,68777815.1,-0.587
2025-10-23,18.52,18.54,18.16,18.49,3801809,69747070.15,-0.7515
2025-10-24,18.44,18.65,18.4,18.53,3679060,68137959.0,0.2163
2025-10-27,18.66,18.85,18.53,18.78,5044100,94238933.0,1.3492
2025-10-28,18.67,18.86,18.51,18.65,4155600,77594567.0,-0.6922
2025-10-29,18.5,18.61,18.24,18.3,5586900,102350462.0,-1.8767
2025-10-30,18.35,18.64,18.14,18.16,5580400,102332056.0,-0.765
2025-10-31,18.16,19.19,18.16,19.02,12590398,237172758.68,4.7357
2025-11-03,19.19,19.68,19.0,19.4,8119188,156956216.67,1.9979
2025-11-04,19.3,19.4,19.01,19.32,5061400,97164904.0,-0.4124
2025-11-05,19.16,19.33,18.99,19.19,4187200,80275813.0,-0.6729
2025-11-06,19.21,19.21,18.87,19.02,4355000,82758204.0,-0.8859
2025-11-07,19.04,19.04,18.56,18.62,4781500,89663385.0,-2.103
2025-11-10,18.73,19.12,18.64,18.98,4448300,84250933.0,1.9334
2025-11-11,18.84,19.25,18.71,19.0,5455450,103371330.0,0.1054
2025-11-12,19.0,19.11,18.67,18.76,4813350,90741930.5,-1.2632
2025-11-13,18.76,19.12,18.51,19.05,4879800,91775658.0,1.5458
2025-11-14,18.86,19.23,18.69,18.69,5341400,101215453.0,-1.8898
2025-11-17,18.67,19.28,18.67,19.13,7152861,136447402.44,2.3542
2025-11-18,19.08,19.87,18.96,19.72,16554962,323821526.22,3.0842
2025-11-19,19.75,19.9,19.16,19.28,9433000,183089268.0,-2.2312
2025-11-20,19.18,19.66,18.63,19.06,9319750,177692234.25,-1.1411
2025-11-21,18.87,19.44,18.4,18.6,9005587,169799907.94,-2.4134
2025-11-24,18.66,19.55,18.28,19.51,12637901,241344673.29,4.8925
2025-11-25,19.45,20.37,19.33,20.21,18857309,374939893.24,3.5879
2025-11-26,19.83,20.45,19.7,19.78,14499600,290094919.73,-2.1277
2025-11-27,20.19,20.34,19.44,19.47,12293690,242472763.5,-1.5672
2025-11-28,19.26,19.41,18.95,19.11,8307801,158922533.09,-1.849
2025-12-01,19.04,19.5,18.9,19.12,8274000,157972763.0,0.0523
2025-12-02,19.1,19.1,18.69,18.7,5359500,100657279.0,-2.1967
2025-12-03,18.7,18.7,17.82,17.88,9680698,176011052.54,-4.385
2025-12-04,17.88,18.02,17.32,17.36,5935476,103955225.96,-2.9083
2025-12-05,17.4,17.62,16.99,17.53,4585498,79416606.3,0.9793
2025-12-08,17.54,17.78,17.5,17.7,3889098,68684172.86,0.9698
2025-12-09,17.7,18.96,17.58,18.42,11976298,222046266.17,4.0678
2025-12-10,17.5,17.82,17.36,17.62,9552099,167743497.08,-4.3431
2025-12-11,17.51,17.58,17.0,17.02,5436100,93584871.0,-3.4052
2025-12-12,16.9,17.45,16.86,17.13,4459697,76733466.7,0.6463
2025-12-15,17.0,17.08,16.72,16.74,3429200,58016804.03,-2.2767
2025-12-16,16.7,16.83,16.19,16.21,4235300,69569207.0,-3.1661
2025-12-17,16.2,16.35,15.77,16.3,4917400,78882372.0,0.5552
2025-12-18,16.2,16.54,16.13,16.44,3141490,51608417.2,0.8589
2025-12-19,16.49,16.7,16.4,16.59,2956100,48901656.0,0.9124
2025-12-22,16.55,16.61,16.34,16.35,3879850,63767452.5,-1.4467
2025-12-23,16.28,16.46,15.68,15.76,5769909,92243078.27,-3.6086
2025-12-24,15.75,16.08,15.74,16.03,4018650,64023122.0,1.7132
2025-12-25,17.38,17.72,16.5,16.52,9467110,159485731.8,3.0568
2025-12-26,16.38,17.2,16.17,16.73,10698430,177805426.7,1.2712
2025-12-29,16.51,16.54,16.27,16.3,5811580,94982138.2,-2.5702
2025-12-30,17.59,19.56,17.59,19.56,42254512,802678592.61,20.0
2025-12-31,18.59,21.97,18.38,20.45,62640586,1276394639.0,4.5501
