date,open,high,low,close,volume,amount,change_pct
2025-09-18,27.18,27.26,26.15,26.27,1568293,41927723.91,-3.2056
2025-09-19,26.4,26.99,26.06,26.4,1407400,37239693.0,0.4949
2025-09-22,26.41,26.55,25.78,26.0,809150,21022797.5,-1.5152
2025-09-23,26.01,26.12,24.65,25.47,1201300,30282109.0,-2.0385
2025-09-24,25.19,26.09,25.15,26.0,1034300,26747264.0,2.0809
2025-09-25,26.59,26.59,25.38,25.44,855808,22055111.52,-2.1538
2025-09-26,25.21,25.76,25.18,25.35,705300,17961492.0,-0.3538
2025-09-29,25.46,25.99,25.1,25.96,1268400,32705540.0,2.4063
2025-09-30,25.96,26.14,25.71,25.73,633091,16362538.72,-0.886
2025-10-09,25.84,25.89,25.4,25.51,895000,22876654.0,-0.855
2025-10-10,25.59,26.59,25.28,26.2,1478107,38599443.35,2.7048
2025-10-13,25.02,26.54,24.73,26.38,1494600,38837208.0,0.687
2025-10-14,26.49,26.8,25.88,26.1,1095600,28876820.0,-1.0614
2025-10-15,26.81,26.81,25.84,25.97,972900,25484684.0,-0.4981
2025-10-16,25.9,26.23,25.29,25.55,865000,22255606.0,-1.6173
2025-10-17,25.55,25.8,25.03,25.1,892997,22654475.93,-1.7613
2025-10-20,25.25,25.78,25.25,25.77,698500,17853179.0,2.6693
2025-10-21,25.77,26.57,25.51,26.33,1080406,28189602.72,2.1731
2025-10-22,26.08,26.5,26.08,26.26,624200,16414844.0,-0.2659
2025-10-23,26.26,26.49,25.8,26.15,713550,18573331.95,-0.4189
2025-10-24,26.31,26.45,26.1,26.45,853700,22467857.0,1.1472
2025-10-27,26.81,27.16,26.31,26.85,1076100,28778355.0,1.5123
2025-10-28,26.9,27.35,26.76,27.27,1290720,35040704.8,1.5642
2025-10-29,27.59,27.59,26.91,27.31,1085500,29589089.0,0.1467
2025-10-30,26.99,27.17,26.39,26.45,1287700,34377237.0,-3.149
2025-10-31,26.69,26.93,26.43,26.79,1030900,27589409.67,1.2854
2025-11-03,27.27,28.45,26.79,27.92,3581264,99779781.68,4.218
2025-11-04,28.19,28.71,27.59,28.05,2505470,70178628.5,0.4656
2025-11-05,27.75,28.1,27.49,27.75,1472300,40866092.0,-1.0695
2025-11-06,27.88,28.05,27.62,27.84,996300,27734633.0,0.3243
2025-11-07,27.93,28.75,27.6,28.28,1867600,52850480.0,1.5805
2025-11-10,29.11,32.8,28.5,30.7,7057528,215046545.92,8.5573
2025-11-11,30.8,36.8,30.06,34.84,8692200,277604342.0,13.4853
2025-11-12,32.89,33.31,31.58,31.95,8112327,261075395.5,-8.2951
2025-11-13,31.28,32.35,31.21,31.73,6665558,212141884.87,-0.6886
2025-11-14,31.81,32.57,30.79,30.85,5150400,161911806.66,-2.7734
2025-11-17,31.04,31.26,29.85,30.66,4683779,142929716.04,-0.6159
2025-11-18,31.12,33.7,30.95,31.27,6473284,205843790.79,1.9896
2025-11-19,31.28,32.49,31.02,32.45,6468573,206206520.01,3.7736
2025-11-20,31.91,33.0,30.36,30.63,5664564,179399398.91,-5.6086
2025-11-21,29.64,30.4,28.24,28.24,4874845,142913810.55,-7.8028
2025-11-24,28.79,29.38,28.08,28.2,3195480,91335596.47,-0.1416
2025-11-25,28.2,29.12,28.2,28.75,2248380,64786981.8,1.9504
2025-11-26,28.74,29.59,28.66,29.0,2295709,66992226.84,0.8696
2025-11-27,29.36,30.5,29.0,29.95,2722700,81585179.4,3.2759
2025-11-28,29.95,30.68,29.52,30.02,2030120,60921927.2,0.2337
2025-12-01,30.02,31.45,29.88,30.68,2648900,81495259.35,2.1985
2025-12-02,30.69,30.71,29.95,30.18,1587541,47900133.1,-1.6297
2025-12-03,30.18,30.39,29.6,29.8,1404807,41920949.48,-1.2591
2025-12-04,29.68,29.97,29.01,29.08,1427700,41732821.0,-2.4161
2025-12-05,29.08,29.55,28.75,29.4,1390200,40690333.0,1.1004
2025-12-08,29.39,29.92,29.02,29.88,1746458,51358455.1,1.6327
2025-12-09,29.95,30.35,29.3,29.3,1941600,58066213.0,-1.9411
2025-12-10,29.3,29.31,28.58,28.9,1295109,37484632.3,-1.3652
2025-12-11,28.99,29.32,28.11,28.48,1267700,36197783.0,-1.4533
2025-12-12,28.26,30.49,28.02,30.31,3903798,115695988.4,6.4256
2025-12-15,30.43,30.5,29.58,29.73,1741852,51941792.44,-1.9136
2025-12-16,29.89,29.99,28.7,28.79,1429700,41557859.96,-3.1618
2025-12-17,28.6,29.06,27.81,28.53,1342600,38151164.0,-0.9031
2025-12-18,28.53,29.23,28.15,28.58,991400,28556989.0,0.1753
2025-12-19,28.72,28.79,28.21,28.33,1021500,29083238.0,-0.8747
2025-12-22,28.34,29.09,28.06,28.2,1152300,32784651.0,-0.4589
2025-12-23,28.05,28.31,27.62,28.14,1056666,29547888.6,-0.2128
2025-12-24,28.02,28.91,27.92,28.64,1174200,33605920.54,1.7768
2025-12-25,28.79,29.34,28.11,29.12,924100,26587765.0,1.676
2025-12-26,29.51,29.51,28.5,28.72,818012,23629623.76,-1.3736
2025-12-29,29.01,29.01,28.4,28.77,664900,19095310.0,0.1741
2025-12-30,28.74,28.74,28.2,28.2,861780,24441578.8,-1.9812
2025-12-31,28.24,30.94,27.61,29.96,4019308,118051794.36,6.2411
